Ekipman_ID,Ekipman_Kurulum_Tarihi,Ekipman_Yaşı_Gün,Ekipman_Yaşı_Yıl,Yaş_Kaynak,Toplam_Arıza_Sayisi_Lifetime,İlk_Arıza_Tarihi,Son_Arıza_Tarihi,Arıza_Sayısı_3ay,Arıza_Sayısı_6ay,Arıza_Sayısı_12ay,Summer_Peak_Flag_sum,Winter_Peak_Flag_sum,Time_To_Repair_Hours_mean,Time_To_Repair_Hours_max,Equipment_Class_Primary,Ekipman_Sınıfı,Equipment_Type,Kesinti Ekipman Sınıfı,KOORDINAT_X,KOORDINAT_Y,İl,İlçe,Mahalle,Urban_Customer_Ratio_mean,Rural_Customer_Ratio_mean,MV_Customer_Ratio_mean,Arıza_Nedeni_İlk,Arıza_Nedeni_Son,cause code_<lambda_0>,urban_mv+suburban_mv_Avg,urban_mv+suburban_mv_Max,urban_lv+suburban_lv_Avg,urban_lv+suburban_lv_Max,urban_mv_Avg,urban_mv_Max,urban_lv_Avg,urban_lv_Max,suburban_mv_Avg,suburban_mv_Max,suburban_lv_Avg,suburban_lv_Max,rural_mv_Avg,rural_mv_Max,rural_lv_Avg,rural_lv_Max,total_customer_count_Avg,total_customer_count_Max,component_voltage,MARKA,MARKA_MODEL,FIRMA,Arıza_Nedeni_Çeşitlilik,Arıza_Nedeni_Tutarlılık,MTBF_Gün,MTBF_Lifetime_Gün,Baseline_Hazard_Rate,MTBF_Observable_Gün,MTBF_Degradation_Ratio,Is_Degrading,Son_Arıza_Tarihi_Safe,Son_Arıza_Gun_Sayisi,İlk_Arıza_Tarihi_Safe,Ilk_Arizaya_Kadar_Gun,Ilk_Arizaya_Kadar_Yil,Tekrarlayan_Arıza_30gün_Flag,Tekrarlayan_Arıza_90gün_Flag,EDBS_IDATE,EDBS_freq_pct,Katman,Has_Failure_History,Total_Faults,Sebekeye_Baglanma_Tarihi,Güvenilirlik_Skoru,voltage_level,Fault_Count_3M,Fault_Count_12M,Data_Source,TESIS_TARIHI,Fault_Count_6M,Grid_Connection_Date,Is_Healthy,Beklenen_Ömür_Yıl,Yas_Beklenen_Omur_Orani,Age_Risk_Category,Reliability_Score,Time_Since_Last_Normalized,Failure_Free_3M,MTBF_InterFault_Trend,MTBF_InterFault_StdDev,AgeRatio_Recurrence_Interaction,Overdue_Factor,Voltage_Class,Is_MV,Is_LV,Is_HV,Bölge_Tipi,Son_Arıza_Mevsim,Kentsel_Müşteri_Oranı,Kırsal_Müşteri_Oranı,OG_Müşteri_Oranı,Ekipman_Yoğunluk_Skoru,Tek_Neden_Flag,Çok_Nedenli_Flag,Neden_Değişim_Flag
56386029.0,2018-09-19,2106.0,5.765913757700205,GRID_CONNECTION,3,2022-12-12 05:07:23,2024-04-24 17:51:17,1.0,1.0,1.0,0,1,2.3982407407407407,2.832222222222222,Sigorta,Bina,anahtar,Bina,28.485195,38.189678,Alaşehir Departmanı,Alaşehir,Dagarlar,0.0,0.9444444444444444,0.0,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,17.0,0.4,,,,1.0,1.0,249.5,702.0,0.0014245014245014,186.66666666666663,0.7481629926519706,0,2024-04-24 17:51:17,61.0,2022-12-12 05:07:23,1545.0,4.229979466119096,0,0,,,,,,,,0.4,,,Failed_Equipment,,,,False,25,0.2306365503080082,Low (0-40%),68.35616438356165,0.24448897795591182,0,,2.7607142857142866,0.0,0.24448897795591182,AG,0,1,0,Kentsel,İlkbahar,0.0,0.9444444444444444,0.0,0.016129032258064516,1,0,0
56386030.0,2018-09-19,2106.0,5.765913757700205,GRID_CONNECTION,2,2021-06-21 07:07:16,2023-04-01 19:47:36,0.0,0.0,0.0,1,0,1.8569444444444445,2.525555555555556,Pano,AG Anahtar,anahtar,AG Anahtar,28.379749,38.425701,Alaşehir Departmanı,Alaşehir,Ornekkoy,0.0,0.9874649859943978,0.0,AG Termik Açması,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,88.5,118.0,88.5,118.0,0.4,,,,2.0,0.75,649.0,1053.0,0.0009496676163342,549.5,0.8466872110939908,0,2023-04-01 19:47:36,450.0,2021-06-21 07:07:16,1006.0,2.754277891854894,0,0,,,,,,,,0.4,,,Failed_Equipment,,,,False,25,0.2306365503080082,Low (0-40%),100.0,0.6933744221879815,1,,0.916287534121929,0.0,0.6933744221879815,AG,0,1,0,Kentsel,İlkbahar,0.0,0.9874649859943978,0.0,0.0022172949002217295,0,0,1
56386035.0,2018-09-19,2106.0,5.765913757700205,GRID_CONNECTION,1,2021-07-02 16:28:46,2021-07-02 16:28:46,0.0,0.0,0.0,1,0,1.1569444444444446,1.1569444444444446,Pano,Bina,anahtar,Bina,28.6065,38.3125,Alaşehir Departmanı,Alaşehir,Uzumlu,0.0,0.9444444444444444,0.0,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,17.0,17.0,17.0,17.0,0.4,,,,1.0,1.0,,2106.0,0.0004748338081671,,,0,2021-07-02 16:28:46,1088.0,2021-07-02 16:28:46,1017.0,2.784394250513347,0,0,,,,,,,,0.4,,,Failed_Equipment,,,,False,25,0.2306365503080082,Low (0-40%),0.0,,1,,,0.0,,AG,0,1,0,Kentsel,Yaz,0.0,0.9444444444444444,0.0,0.0009182736455463728,1,0,0
56386081.0,2018-09-19,2106.0,5.765913757700205,GRID_CONNECTION,2,2021-07-20 22:35:10,2022-05-19 08:24:35,0.0,0.0,0.0,1,0,1.0611111111111111,1.6044444444444443,Sigorta,Bina,anahtar,Bina,28.149059,38.47472,Salihli Departmanı,Salihli,Aksoy,0.0,0.0,0.0,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,0.0,0.0,167.0,171.0,,,,,,,,,0.0,0.0,0.0,0.0,167.0,171.0,0.4,,,,1.0,1.0,302.0,1053.0,0.0009496676163342,535.0,1.771523178807947,1,2022-05-19 08:24:35,767.0,2021-07-20 22:35:10,1035.0,2.833675564681725,0,0,,,,,,,,0.4,,,Failed_Equipment,,,,False,25,0.2306365503080082,Low (0-40%),82.73972602739727,2.5397350993377485,1,,0.9682242990654205,0.0,2.5397350993377485,AG,0,1,0,Kentsel,İlkbahar,0.0,0.0,0.0,0.0013020833333333333,1,0,0
56386095.0,2018-09-19,2106.0,5.765913757700205,GRID_CONNECTION,1,2022-09-12 11:12:19,2022-09-12 11:12:19,0.0,0.0,0.0,1,0,0.86,0.86,Sigorta,Bina,anahtar,Bina,28.138958,38.485998,Salihli Departmanı,Salihli,Mithatpasa,0.0,0.0,0.0,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,0.0,0.0,279.0,279.0,,,,,,,,,0.0,0.0,0.0,0.0,279.0,279.0,0.4,,,,1.0,1.0,,2106.0,0.0004748338081671,,,0,2022-09-12 11:12:19,651.0,2022-09-12 11:12:19,1454.0,3.980835044490075,0,0,,,,,,,,0.4,,,Failed_Equipment,,,,False,25,0.2306365503080082,Low (0-40%),0.0,,1,,,0.0,,AG,0,1,0,Kentsel,Sonbahar,0.0,0.0,0.0,0.0015337423312883436,1,0,0
56386113.0,2018-09-19,2106.0,5.765913757700205,GRID_CONNECTION,3,2021-06-20 11:25:36,2023-09-02 17:00:35,0.0,0.0,1.0,3,0,1.7125925925925929,2.725555555555556,Sigorta,Bina,anahtar,Bina,28.564215,38.172089,Alaşehir Departmanı,Alaşehir,Uluderbent,0.0,0.9463937621832358,0.0,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,17.666666666666668,18.0,17.666666666666668,18.0,0.4,,,,1.0,1.0,402.0,702.0,0.0014245014245014,366.6666666666667,0.9121061359867332,0,2023-09-02 17:00:35,296.0,2021-06-20 11:25:36,1005.0,2.751540041067762,0,0,,,,,,,,0.4,,,Failed_Equipment,,,,False,25,0.2306365503080082,Low (0-40%),100.0,0.736318407960199,1,,0.9145454545454544,0.0,0.736318407960199,AG,0,1,0,Kentsel,Sonbahar,0.0,0.9463937621832358,0.0,0.003367003367003367,1,0,0
56386291.0,2018-09-19,2106.0,5.765913757700205,GRID_CONNECTION,4,2021-03-24 18:31:40,2022-02-11 12:49:53,0.0,0.0,0.0,2,1,6.001527777777778,11.31611111111111,Sigorta,Bina,anahtar,Bina,28.2881,38.9992,Gördes Departmanı,Gördes,Efendili,0.0,0.9604037267080744,0.0,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,24.5,27.0,24.5,27.0,0.4,,,,1.0,1.0,107.66666666666669,526.5,0.0018993352326685,297.0,2.7585139318885448,1,2022-02-11 12:49:53,864.0,2021-03-24 18:31:40,917.0,2.510609171800137,0,1,,,,,,,,0.4,,,Failed_Equipment,,,,False,25,0.2306365503080082,Low (0-40%),29.49771689497717,8.024767801857584,1,8.024767801857584,0.7727272727272727,0.2306365503080082,8.024767801857584,AG,0,1,0,Kırsal,Kış,0.0,0.9604037267080744,0.0,0.0011560693641618498,1,0,0
56386293.0,2018-09-19,2106.0,5.765913757700205,GRID_CONNECTION,3,2021-03-21 12:14:53,2022-04-05 19:39:18,0.0,0.0,0.0,1,0,2.52037037037037,3.5694444444444446,Sigorta,Bina,anahtar,Bina,28.293825,38.930675,Gördes Departmanı,Gördes,Efendili,0.0,0.9331349206349208,0.0,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,14.0,15.0,14.0,15.0,0.4,,,,1.0,1.0,190.0,702.0,0.0014245014245014,397.0,2.0894736842105264,1,2022-04-05 19:39:18,811.0,2021-03-21 12:14:53,914.0,2.5023956194387407,0,0,,,,,,,,0.4,,,Failed_Equipment,,,,False,25,0.2306365503080082,Low (0-40%),52.054794520547944,4.268421052631579,1,,0.7682619647355163,0.0,4.268421052631579,AG,0,1,0,Kırsal,İlkbahar,0.0,0.9331349206349208,0.0,0.0012315270935960591,1,0,0
56386318.0,2018-09-19,2106.0,5.765913757700205,GRID_CONNECTION,3,2021-04-07 13:44:12,2022-03-09 09:22:19,0.0,0.0,0.0,1,0,1.3127777777777778,1.875555555555556,Sigorta,OG/AG Trafo,anahtar,OG/AG Trafo,28.5836,38.3113,Alaşehir Departmanı,Alaşehir,Belenyaka,0.0,0.5,0.0,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,0.4,,,,1.0,1.0,167.5,702.0,0.0014245014245014,391.3333333333333,2.336318407960199,1,2022-03-09 09:22:19,838.0,2021-04-07 13:44:12,931.0,2.5489390828199863,0,0,,,,,,,,0.4,,,Failed_Equipment,,,,False,25,0.2306365503080082,Low (0-40%),45.89041095890411,5.002985074626865,1,,0.7938671209540035,0.0,5.002985074626865,AG,0,1,0,Kentsel,İlkbahar,0.0,0.5,0.0,0.0011918951132300357,1,0,0
56386320.0,2018-09-19,2106.0,5.765913757700205,GRID_CONNECTION,1,2021-01-02 18:15:44,2021-01-02 18:15:44,0.0,0.0,0.0,0,1,1.6777777777777778,1.6777777777777778,Sigorta,Bina,anahtar,Bina,28.4549,38.3842,Alaşehir Departmanı,Alaşehir,Cesneli,0.0,0.9333333333333332,0.0,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,14.0,14.0,14.0,14.0,0.4,,,,1.0,1.0,,2106.0,0.0004748338081671,,,0,2021-01-02 18:15:44,1269.0,2021-01-02 18:15:44,836.0,2.2888432580424367,0,0,,,,,,,,0.4,,,Failed_Equipment,,,,False,25,0.2306365503080082,Low (0-40%),0.0,,1,,,0.0,,AG,0,1,0,Kentsel,Kış,0.0,0.9333333333333332,0.0,0.0007874015748031496,1,0,0
56386394.0,2018-09-19,2106.0,5.765913757700205,GRID_CONNECTION,4,2022-03-18 21:41:57,2024-03-12 19:34:23,0.0,1.0,1.0,1,0,2.884791666666666,4.2813888888888885,Pano,Bina,anahtar,Bina,28.472954,38.185036,Alaşehir Departmanı,Alaşehir,Dagarlar,0.0,0.9705882352941176,0.0,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,33.0,0.4,,,,1.0,1.0,241.33333333333331,526.5,0.0018993352326685,207.25,0.8587707182320442,0,2024-03-12 19:34:23,104.0,2022-03-18 21:41:57,1276.0,3.493497604380561,0,1,,,,,,,,0.4,,,Failed_Equipment,,,,False,25,0.2306365503080082,Low (0-40%),66.1187214611872,0.430939226519337,1,0.430939226519337,1.540410132689988,0.2306365503080082,0.430939226519337,AG,0,1,0,Kentsel,İlkbahar,0.0,0.9705882352941176,0.0,0.009523809523809525,1,0,0
56386396.0,2018-09-19,2106.0,5.765913757700205,GRID_CONNECTION,6,2021-01-08 07:57:46,2023-12-02 10:30:49,0.0,0.0,1.0,0,3,2.1197685185185184,3.763888888888889,Sigorta,Bina,anahtar,Bina,28.531624,38.324703,Alaşehir Departmanı,Alaşehir,Evrenli,0.0,0.75,0.0,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,3.0,3.0,3.0,3.0,0.4,,,,1.0,1.0,211.6,351.0,0.0028490028490028,210.5,0.9948015122873346,0,2023-12-02 10:30:49,205.0,2021-01-08 07:57:46,842.0,2.305270362765229,1,1,,,,,,,,0.4,,,Failed_Equipment,,,,False,25,0.2306365503080082,Low (0-40%),57.97260273972603,0.9688090737240076,1,0.9688090737240076,0.667458432304038,0.2306365503080082,0.9688090737240076,AG,0,1,0,Kentsel,Kış,0.0,0.75,0.0,0.0048543689320388345,1,0,0
56386408.0,2018-09-19,2106.0,5.765913757700205,GRID_CONNECTION,3,2024-03-05 12:06:31,2024-05-02 11:58:45,1.0,3.0,3.0,0,0,3.7387962962962966,5.445833333333334,Sigorta,AG Anahtar,anahtar,AG Anahtar,28.517593,38.355679,Alaşehir Departmanı,Alaşehir,Evrenli,0.5,0.0,0.0,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,,,,1.0,1.0,28.5,702.0,0.0014245014245014,37.0,1.2982456140350878,0,2024-05-02 11:58:45,53.0,2024-03-05 12:06:31,1994.0,5.45927446954141,1,1,,,,,,,,0.4,,,Failed_Equipment,,,,False,25,0.2306365503080082,Low (0-40%),7.808219178082192,1.8596491228070176,0,,17.972972972972972,0.2306365503080082,1.8596491228070176,AG,0,1,0,Kentsel,İlkbahar,0.5,0.0,0.0,0.018518518518518517,1,0,0
56386412.0,2018-09-19,2106.0,5.765913757700205,GRID_CONNECTION,1,2023-11-26 09:40:07,2023-11-26 09:40:07,0.0,0.0,1.0,0,0,10.450833333333334,10.450833333333334,Sigorta,AG Anahtar,anahtar,AG Anahtar,28.400524,39.006184,Gördes Departmanı,Gördes,,0.0,0.8571428571428571,0.0,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,6.0,6.0,6.0,6.0,0.4,,,,1.0,1.0,,2106.0,0.0004748338081671,,,0,2023-11-26 09:40:07,211.0,2023-11-26 09:40:07,1894.0,5.1854893908282,0,0,,,,,,,,0.4,,,Failed_Equipment,,,,False,25,0.2306365503080082,Low (0-40%),0.0,,1,,,0.0,,AG,0,1,0,Kırsal,Sonbahar,0.0,0.8571428571428571,0.0,0.0047169811320754715,1,0,0
56386413.0,2018-09-19,2106.0,5.765913757700205,GRID_CONNECTION,2,2024-06-15 11:54:27,2024-06-15 14:26:43,2.0,2.0,2.0,2,0,1.353888888888889,2.537777777777778,Sigorta,AG Anahtar,anahtar,AG Anahtar,28.213049,38.959888,Gördes Departmanı,Gördes,Kayacik,0.0,0.0,0.0,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,0.0,0.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,0.0,0.0,0.0,0.0,12.0,17.0,0.4,,,,1.0,1.0,,1053.0,0.0009496676163342,4.5,,0,2024-06-15 14:26:43,9.0,2024-06-15 11:54:27,2096.0,5.738535249828884,1,1,,,,,,,,0.4,,,Failed_Equipment,,,,False,25,0.2306365503080082,Low (0-40%),0.0,,0,,233.0,0.2306365503080082,,AG,0,1,0,Kırsal,Yaz,0.0,0.0,0.0,0.1,1,0,0
56386416.0,2018-09-19,2106.0,5.765913757700205,GRID_CONNECTION,2,2021-02-01 22:01:12,2021-02-16 14:55:20,0.0,0.0,0.0,0,2,5.217777777777778,5.508333333333334,Sigorta,AG Hat,anahtar,OG/AG Trafo,28.1871,38.944,Gördes Departmanı,Gördes,Kayacik,0.0,0.8819444444444444,0.0,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,7.5,8.0,7.5,8.0,0.4,,,,1.0,1.0,14.0,1053.0,0.0009496676163342,619.5,44.25,1,2021-02-16 14:55:20,1224.0,2021-02-01 22:01:12,866.0,2.3709787816564,1,1,,,,,,,,0.4,,,Failed_Equipment,,,,False,25,0.2306365503080082,Low (0-40%),3.8356164383561646,87.42857142857143,1,,0.6997578692493946,0.2306365503080082,87.42857142857143,AG,0,1,0,Kırsal,Kış,0.0,0.8819444444444444,0.0,0.0008163265306122449,1,0,0
56386417.0,2018-09-19,2106.0,5.765913757700205,GRID_CONNECTION,1,2021-04-11 14:01:11,2021-04-11 14:01:11,0.0,0.0,0.0,0,0,2.0369444444444444,2.0369444444444444,Sigorta,Bina,anahtar,Bina,28.5435,38.1785,Alaşehir Departmanı,Alaşehir,Uluderbent,0.0,0.8333333333333334,0.0,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,0.4,,,,1.0,1.0,,2106.0,0.0004748338081671,,,0,2021-04-11 14:01:11,1170.0,2021-04-11 14:01:11,935.0,2.5598904859685145,0,0,,,,,,,,0.4,,,Failed_Equipment,,,,False,25,0.2306365503080082,Low (0-40%),0.0,,1,,,0.0,,AG,0,1,0,Kentsel,İlkbahar,0.0,0.8333333333333334,0.0,0.0008539709649871904,1,0,0
56386451.0,2018-09-19,2106.0,5.765913757700205,GRID_CONNECTION,2,2023-10-03 10:43:35,2024-04-20 12:49:12,1.0,1.0,2.0,0,0,1.2306944444444443,1.938055555555556,Sigorta,AG Anahtar,anahtar,AG Anahtar,28.580524,38.172855,Alaşehir Departmanı,Alaşehir,Uluderbent,0.0,0.4948979591836734,0.0,NH Altlık Arızası,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,0.0,0.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,48.5,97.0,59.5,97.0,0.4,,,,2.0,0.5,200.0,1053.0,0.0009496676163342,132.5,0.6625,0,2024-04-20 12:49:12,65.0,2023-10-03 10:43:35,1840.0,5.037645448323066,0,0,,,,,,,,0.4,,,Failed_Equipment,,,,False,25,0.2306365503080082,Low (0-40%),54.794520547945204,0.325,0,,6.947169811320754,0.0,0.325,AG,0,1,0,Kentsel,İlkbahar,0.0,0.4948979591836734,0.0,0.015151515151515152,0,0,1
56386457.0,2018-09-19,2106.0,5.765913757700205,GRID_CONNECTION,1,2022-08-09 12:26:37,2022-08-09 12:26:37,0.0,0.0,0.0,1,0,2.1555555555555554,2.1555555555555554,Sigorta,Bina,anahtar,Bina,28.577513,38.228142,Alaşehir Departmanı,Alaşehir,Gulenyaka,0.0,0.5,0.0,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,0.4,,,,1.0,1.0,,2106.0,0.0004748338081671,,,0,2022-08-09 12:26:37,685.0,2022-08-09 12:26:37,1420.0,3.887748117727584,0,0,,,,,,,,0.4,,,Failed_Equipment,,,,False,25,0.2306365503080082,Low (0-40%),0.0,,1,,,0.0,,AG,0,1,0,Kentsel,Yaz,0.0,0.5,0.0,0.0014577259475218659,1,0,0
56386461.0,1973-01-01,18803.0,51.4798083504449,GRID_CONNECTION,1,2023-04-05 13:05:37,2023-04-05 13:05:37,0.0,0.0,0.0,0,0,0.7825,0.7825,Sigorta,AG Hat,anahtar,AG Anahtar,28.166529,38.482506,Salihli Departmanı,Salihli,Yoruk,0.0,0.0,0.0,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,0.0,0.0,168.0,168.0,,,,,,,,,0.0,0.0,0.0,0.0,168.0,168.0,0.4,,,,1.0,1.0,,18803.0,5.318300271233314e-05,,,0,2023-04-05 13:05:37,446.0,2023-04-05 13:05:37,18356.0,50.25598904859685,0,0,,,,,,,,0.4,,,Failed_Equipment,,,,False,25,2.059192334017796,Critical (>100%),0.0,,1,,,0.0,,AG,0,1,0,Kentsel,İlkbahar,0.0,0.0,0.0,0.0022371364653243847,1,0,0
56386466.0,2018-09-19,2106.0,5.765913757700205,GRID_CONNECTION,1,2022-02-23 13:03:45,2022-02-23 13:03:45,0.0,0.0,0.0,0,1,1.746388888888889,1.746388888888889,Sigorta,Bina,anahtar,Bina,28.512,38.1652,Alaşehir Departmanı,Alaşehir,Uluderbent,0.0,0.0,0.0,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,0.0,0.0,12.0,12.0,,,,,,,,,0.0,0.0,0.0,0.0,12.0,12.0,0.4,,,,1.0,1.0,,2106.0,0.0004748338081671,,,0,2022-02-23 13:03:45,852.0,2022-02-23 13:03:45,1253.0,3.430527036276523,0,0,,,,,,,,0.4,,,Failed_Equipment,,,,False,25,0.2306365503080082,Low (0-40%),0.0,,1,,,0.0,,AG,0,1,0,Kentsel,Kış,0.0,0.0,0.0,0.0011723329425556857,1,0,0
56386562.0,2018-09-19,2106.0,5.765913757700205,GRID_CONNECTION,1,2021-04-30 19:42:28,2021-04-30 19:42:28,0.0,0.0,0.0,0,0,1.5083333333333333,1.5083333333333333,Sigorta,Bina,anahtar,Bina,28.5393,38.1518,Alaşehir Departmanı,Alaşehir,Orencik,0.0,0.9615384615384616,0.0,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,25.0,25.0,25.0,25.0,0.4,,,,1.0,1.0,,2106.0,0.0004748338081671,,,0,2021-04-30 19:42:28,1151.0,2021-04-30 19:42:28,954.0,2.6119096509240247,0,0,,,,,,,,0.4,,,Failed_Equipment,,,,False,25,0.2306365503080082,Low (0-40%),0.0,,1,,,0.0,,AG,0,1,0,Kentsel,İlkbahar,0.0,0.9615384615384616,0.0,0.0008680555555555555,1,0,0
56386584.0,2018-09-19,2106.0,5.765913757700205,GRID_CONNECTION,2,2022-03-11 13:38:59,2022-11-22 08:57:25,0.0,0.0,0.0,0,0,2.427361111111111,3.2808333333333333,Sigorta,Bina,anahtar,Bina,28.255495,38.981628,Gördes Departmanı,Gördes,Kiran,0.0,0.8333333333333334,0.0,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,0.4,,,,1.0,1.0,255.0,1053.0,0.0009496676163342,418.0,1.6392156862745098,1,2022-11-22 08:57:25,580.0,2022-03-11 13:38:59,1269.0,3.4743326488706368,0,0,,,,,,,,0.4,,,Failed_Equipment,,,,False,25,0.2306365503080082,Low (0-40%),69.86301369863014,2.2745098039215685,1,,1.5191387559808613,0.0,2.2745098039215685,AG,0,1,0,Kırsal,Sonbahar,0.0,0.8333333333333334,0.0,0.0017211703958691911,1,0,0
56386585.0,2018-09-19,2106.0,5.765913757700205,GRID_CONNECTION,3,2022-02-12 16:53:51,2022-05-19 11:50:43,0.0,0.0,0.0,0,1,2.430925925925926,3.5775,Sigorta,AG Hat,anahtar,OG/AG Trafo,28.253707,38.970165,Gördes Departmanı,Gördes,Kiran,0.0,0.9333333333333332,0.0,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,14.0,14.0,14.0,14.0,0.4,,,,1.0,1.0,47.5,702.0,0.0014245014245014,287.6666666666667,6.056140350877193,1,2022-05-19 11:50:43,767.0,2022-02-12 16:53:51,1242.0,3.40041067761807,0,1,,,,,,,,0.4,,,Failed_Equipment,,,,False,25,0.2306365503080082,Low (0-40%),13.013698630136986,16.147368421052633,1,,1.4403244495944378,0.2306365503080082,16.147368421052633,AG,0,1,0,Kırsal,İlkbahar,0.0,0.9333333333333332,0.0,0.0013020833333333333,1,0,0
56386590.0,2018-09-19,2106.0,5.765913757700205,GRID_CONNECTION,3,2021-12-10 23:58:12,2022-06-03 18:26:04,0.0,0.0,0.0,1,1,0.9701851851851852,1.9288888888888889,Sigorta,Bina,anahtar,Bina,28.280891,38.937904,Gördes Departmanı,Gördes,Karayagci,0.0,0.8000000000000002,0.0,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,AG Pano Kol Sigorta Atığı,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,4.0,4.0,4.0,4.0,0.4,,,,1.0,1.0,87.0,702.0,0.0014245014245014,309.0,3.5517241379310347,1,2022-06-03 18:26:04,752.0,2021-12-10 23:58:12,1178.0,3.2251882272416155,0,1,,,,,,,,0.4,,,Failed_Equipment,,,,False,25,0.2306365503080082,Low (0-40%),23.835616438356162,8.64367816091954,1,,1.2718446601941749,0.2306365503080082,8.64367816091954,AG,0,1,0,Kırsal,Yaz,0.0,0.8000000000000002,0.0,0.0013280212483399733,1,0,0
