Katman,Ekipman_ID,component_voltage,voltage_level,EDBS_IDATE,TESIS_TARIHI,EDBS_freq_pct,Sebekeye_Baglanma_Tarihi,Equipment_Class_Primary,Grid_Connection_Date,Ekipman_Yaşı_Gün,Ekipman_Yaşı_Yıl,Has_Failure_History,Total_Faults,Data_Source,Fault_Count_3M,Fault_Count_6M,Fault_Count_12M,Son_Arıza_Gun_Sayisi,Ilk_Arizaya_Kadar_Gun,Ilk_Arizaya_Kadar_Yil,MTBF_Gün,MTBF_Lifetime_Gün,MTBF_Observable_Gün,MTBF_Degradation_Ratio,Is_Degrading,Baseline_Hazard_Rate,Güvenilirlik_Skoru
AYIRICI,43058586,34500,OG,2017-11-06,,0.0008347245409015025,2017-11-06,Ayırıcı Arızaları,2017-11-06,2423,6.633812457221081,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,73953016,34500,OG,2020-08-19,2020-08-19,0.001356427378964942,2020-08-19,Ayırıcı Arızaları,2020-08-19,1406,3.8494182067077345,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66105719,34500,OG,2019-06-14,2016-09-21,0.001878130217028381,2016-09-21,Ayırıcı Arızaları,2016-09-21,2834,7.759069130732375,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,53139570,34500,OG,2017-12-22,,0.07481218697829717,2017-12-22,Ayırıcı Arızaları,2017-12-22,2377,6.507871321013004,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,88186659,34500,OG,2022-08-09,2022-08-09,0.005843071786310518,2022-08-09,Ayırıcı Arızaları,2022-08-09,686,1.8781656399726214,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,53172563,34500,OG,2018-07-16,,0.0007303839732888147,2018-07-16,Ayırıcı Arızaları,2018-07-16,2171,5.943874058863792,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,81682507,34500,OG,2021-09-28,2019-06-20,0.0003130217028380634,2019-06-20,Ayırıcı Arızaları,2019-06-20,1832,5.01574264202601,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,72301960,34500,OG,2020-03-16,2020-03-16,0.001252086811352254,2020-03-16,Ayırıcı Arızaları,2020-03-16,1562,4.276522929500342,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,65952326,34500,OG,2019-05-02,,0.002921535893155259,2019-05-02,Ayırıcı Arızaları,2019-05-02,1881,5.149897330595483,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,78661801,34500,OG,2021-05-11,2022-01-09,0.001878130217028381,2022-01-09,Ayırıcı Arızaları,2022-01-09,898,2.458590006844627,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,81091172,34500,OG,2021-09-01,2021-09-01,0.003130217028380634,2021-09-01,Ayırıcı Arızaları,2021-09-01,1028,2.8145106091718,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,47430671,34500,OG,2018-01-03,,0.003651919866444074,2018-01-03,Ayırıcı Arızaları,2018-01-03,2365,6.4750171115674195,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66803489,34500,OG,2019-10-01,2019-10-01,0.00333889816360601,2019-10-01,Ayırıcı Arızaları,2019-10-01,1729,4.733744010951403,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,86437533,34500,OG,2022-05-13,2022-05-10,0.000521702838063439,2022-05-10,Ayırıcı Arızaları,2022-05-10,777,2.127310061601643,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,101787403,34500,OG,2024-04-30,2024-04-30,0.0001043405676126878,2024-04-30,Ayırıcı Arızaları,2024-04-30,56,0.15331964407939766,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,67008813,34500,OG,2019-10-10,,0.00239983305509182,2019-10-10,Ayırıcı Arızaları,2019-10-10,1720,4.7091033538672145,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66721453,34500,OG,2019-09-26,,0.001878130217028381,2019-09-26,Ayırıcı Arızaları,2019-09-26,1734,4.747433264887063,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,53135564,34500,OG,2017-08-14,,0.0616652754590985,2017-08-14,Ayırıcı Arızaları,2017-08-14,2507,6.863791923340178,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,81091908,34500,OG,2021-09-01,2021-09-01,0.003130217028380634,2021-09-01,Ayırıcı Arızaları,2021-09-01,1028,2.8145106091718,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66400407,34500,OG,2019-07-26,2019-07-24,0.001669449081803005,2019-07-24,Ayırıcı Arızaları,2019-07-24,1798,4.922655715263518,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,76784465,34500,OG,2021-02-02,2021-02-02,0.001252086811352254,2021-02-02,Ayırıcı Arızaları,2021-02-02,1239,3.3921971252566734,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,83266844,34500,OG,2021-12-13,2021-12-13,0.0002086811352253756,2021-12-13,Ayırıcı Arızaları,2021-12-13,925,2.532511978097194,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,95434536,34500,OG,2023-04-24,2021-11-15,0.004486644407345576,2021-11-15,Ayırıcı Arızaları,2021-11-15,953,2.6091718001368926,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,100856049,34500,OG,2023-12-04,2023-12-04,0.0006260434056761269,2023-12-04,Ayırıcı Arızaları,2023-12-04,204,0.5585215605749486,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,86651571,34500,OG,2022-05-24,2022-05-02,0.0006260434056761269,2022-05-02,Ayırıcı Arızaları,2022-05-02,785,2.1492128678986995,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,79573284,34500,OG,2021-06-23,2021-06-23,0.001147746243739566,2021-06-23,Ayırıcı Arızaları,2021-06-23,1098,3.0061601642710474,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,95429405,34500,OG,2023-04-24,2021-11-15,0.004486644407345576,2021-11-15,Ayırıcı Arızaları,2021-11-15,953,2.6091718001368926,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,100775874,34500,OG,2023-11-15,1991-01-01,0.003756260434056761,1991-01-01,Ayırıcı Arızaları,1991-01-01,12229,33.48117727583847,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,47389668,34500,OG,2018-01-02,,0.00667779632721202,2018-01-02,Ayırıcı Arızaları,2018-01-02,2366,6.477754962354552,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,82290563,34500,OG,2021-10-27,2021-10-27,0.000521702838063439,2021-10-27,Ayırıcı Arızaları,2021-10-27,972,2.6611909650924024,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66090724,34500,OG,2019-06-12,2016-09-21,0.0006260434056761269,2016-09-21,Ayırıcı Arızaları,2016-09-21,2834,7.759069130732375,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,47391665,34500,OG,2018-01-02,,0.00667779632721202,2018-01-02,Ayırıcı Arızaları,2018-01-02,2366,6.477754962354552,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,79573291,34500,OG,2021-06-23,2021-06-23,0.001147746243739566,2021-06-23,Ayırıcı Arızaları,2021-06-23,1098,3.0061601642710474,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,86849350,34500,OG,2022-06-03,2022-06-03,0.002295492487479132,2022-06-03,Ayırıcı Arızaları,2022-06-03,753,2.0616016427104724,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,92113631,34500,OG,2023-01-24,2023-01-24,0.001669449081803005,2023-01-24,Ayırıcı Arızaları,2023-01-24,518,1.4182067077344285,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,48928877,34500,OG,2018-03-05,2017-11-23,0.005321368948247079,2017-11-23,Ayırıcı Arızaları,2017-11-23,2406,6.587268993839836,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,80620254,34500,OG,2021-08-10,2021-08-10,0.0009390651085141904,2021-08-10,Ayırıcı Arızaları,2021-08-10,1050,2.8747433264887063,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,84267110,34500,OG,2022-01-25,2020-10-20,0.002712854757929883,2020-10-20,Ayırıcı Arızaları,2020-10-20,1344,3.679671457905544,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,101095319,34500,OG,2024-02-28,2024-02-28,0.002921535893155259,2024-02-28,Ayırıcı Arızaları,2024-02-28,118,0.32306639288158795,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,64110233,34500,OG,2019-01-16,1997-11-21,0.001043405676126878,1997-11-21,Ayırıcı Arızaları,1997-11-21,9713,26.5927446954141,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66244786,34500,OG,2019-07-05,2016-09-20,0.003756260434056761,2016-09-20,Ayırıcı Arızaları,2016-09-20,2835,7.761806981519507,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,53136361,34500,OG,2017-08-14,,0.0616652754590985,2017-08-14,Ayırıcı Arızaları,2017-08-14,2507,6.863791923340178,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,80367409,34500,OG,2021-07-29,2021-07-29,0.0006260434056761269,2021-07-29,Ayırıcı Arızaları,2021-07-29,1062,2.9075975359342916,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,54698991,34500,OG,2018-07-25,,0.001773789649415693,2018-07-25,Ayırıcı Arızaları,2018-07-25,2162,5.919233401779603,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,61347302,34500,OG,2018-11-27,2017-10-20,0.005112687813021703,2017-10-20,Ayırıcı Arızaları,2017-10-20,2440,6.680355920602327,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66236019,34500,OG,2019-07-04,2019-06-28,0.0008347245409015025,2019-06-28,Ayırıcı Arızaları,2019-06-28,1824,4.993839835728953,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,85424275,34500,OG,2022-03-22,2022-03-22,0.0006260434056761269,2022-03-22,Ayırıcı Arızaları,2022-03-22,826,2.2614647501711156,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,47391846,34500,OG,2018-01-02,,0.00667779632721202,2018-01-02,Ayırıcı Arızaları,2018-01-02,2366,6.477754962354552,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,95113105,34500,OG,2023-04-11,2023-04-10,0.0001043405676126878,2023-04-10,Ayırıcı Arızaları,2023-04-10,442,1.2101300479123889,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,87939327,34500,OG,2022-07-28,2022-07-28,0.00813856427378965,2022-07-28,Ayırıcı Arızaları,2022-07-28,698,1.9110198494182067,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,101137475,34500,OG,2024-03-12,2022-07-29,0.001878130217028381,2022-07-29,Ayırıcı Arızaları,2022-07-29,697,1.9082819986310746,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,95666419,34500,OG,2023-05-03,2023-05-03,0.0001043405676126878,2023-05-03,Ayırıcı Arızaları,2023-05-03,419,1.1471594798083504,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,85019535,34500,OG,2022-03-02,2022-02-08,0.001043405676126878,2022-02-08,Ayırıcı Arızaları,2022-02-08,868,2.3764544832306638,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,75912945,34500,OG,2020-12-15,2019-10-09,0.001252086811352254,2019-10-09,Ayırıcı Arızaları,2019-10-09,1721,4.7118412046543465,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,95438951,34500,OG,2023-04-24,2021-05-11,0.004486644407345576,2021-05-11,Ayırıcı Arızaları,2021-05-11,1141,3.1238877481177276,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,97443385,34500,OG,2023-08-21,2023-08-21,0.0002086811352253756,2023-08-21,Ayırıcı Arızaları,2023-08-21,309,0.8459958932238193,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,73619147,34500,OG,2020-07-28,2020-07-28,0.0002086811352253756,2020-07-28,Ayırıcı Arızaları,2020-07-28,1428,3.909650924024641,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,48928839,34500,OG,2018-03-05,,0.005321368948247079,2018-03-05,Ayırıcı Arızaları,2018-03-05,2304,6.308008213552362,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,80363242,34500,OG,2021-07-29,2021-07-28,0.0006260434056761269,2021-07-28,Ayırıcı Arızaları,2021-07-28,1063,2.9103353867214237,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,53135723,34500,OG,2017-08-14,,0.0616652754590985,2017-08-14,Ayırıcı Arızaları,2017-08-14,2507,6.863791923340178,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,53697862,34500,OG,2018-07-17,,0.001565108514190317,2018-07-17,Ayırıcı Arızaları,2018-07-17,2170,5.94113620807666,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66114302,34500,OG,2019-06-18,2019-06-18,0.002712854757929883,2019-06-18,Ayırıcı Arızaları,2019-06-18,1834,5.021218343600274,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,67043608,34500,OG,2019-10-14,,0.001252086811352254,2019-10-14,Ayırıcı Arızaları,2019-10-14,1716,4.698151950718686,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,100775854,34500,OG,2023-11-15,1984-01-01,0.003756260434056761,1984-01-01,Ayırıcı Arızaları,1984-01-01,14786,40.48186173853525,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,53139601,34500,OG,2017-12-22,,0.07481218697829717,2017-12-22,Ayırıcı Arızaları,2017-12-22,2377,6.507871321013004,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,72016888,34500,OG,2019-11-14,,0.001669449081803005,2019-11-14,Ayırıcı Arızaları,2019-11-14,1685,4.61327857631759,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,53132838,34500,OG,2017-12-22,,0.07481218697829717,2017-12-22,Ayırıcı Arızaları,2017-12-22,2377,6.507871321013004,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,100771219,34500,OG,2023-11-13,2023-11-13,0.001252086811352254,2023-11-13,Ayırıcı Arızaları,2023-11-13,225,0.6160164271047228,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,78225758,34500,OG,2021-04-19,2021-04-19,0.002712854757929883,2021-04-19,Ayırıcı Arızaları,2021-04-19,1163,3.184120465434634,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,42466537,34500,OG,2017-10-13,,0.001356427378964942,2017-10-13,Ayırıcı Arızaları,2017-10-13,2447,6.699520876112252,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,101096019,34500,OG,2024-02-28,2024-02-28,0.002921535893155259,2024-02-28,Ayırıcı Arızaları,2024-02-28,118,0.32306639288158795,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,57822631,34500,OG,2018-10-08,,0.002712854757929883,2018-10-08,Ayırıcı Arızaları,2018-10-08,2087,5.713894592744696,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,72035013,34500,OG,2019-11-20,,0.001043405676126878,2019-11-20,Ayırıcı Arızaları,2019-11-20,1679,4.596851471594798,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,57826032,34500,OG,2018-10-08,2018-10-31,0.002712854757929883,2018-10-31,Ayırıcı Arızaları,2018-10-31,2064,5.650924024640657,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,96928263,34500,OG,2023-07-03,2023-07-03,0.006260434056761269,2023-07-03,Ayırıcı Arızaları,2023-07-03,358,0.9801505817932923,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,92518313,34500,OG,2023-02-13,2023-02-13,0.0004173622704507513,2023-02-13,Ayırıcı Arızaları,2023-02-13,498,1.3634496919917864,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,92311704,34500,OG,2023-02-03,2023-02-03,0.0006260434056761269,2023-02-03,Ayırıcı Arızaları,2023-02-03,508,1.3908281998631074,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66935103,34500,OG,2019-10-09,,0.002712854757929883,2019-10-09,Ayırıcı Arızaları,2019-10-09,1721,4.7118412046543465,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66111616,34500,OG,2019-06-17,2016-09-21,0.001773789649415693,2016-09-21,Ayırıcı Arızaları,2016-09-21,2834,7.759069130732375,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66739820,34500,OG,2019-09-27,,0.003964941569282137,2019-09-27,Ayırıcı Arızaları,2019-09-27,1733,4.744695414099931,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,91841145,34500,OG,2023-01-12,2021-10-22,0.000521702838063439,2021-10-22,Ayırıcı Arızaları,2021-10-22,977,2.674880219028063,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66800528,34500,OG,2019-10-01,2019-10-01,0.00333889816360601,2019-10-01,Ayırıcı Arızaları,2019-10-01,1729,4.733744010951403,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,53139995,34500,OG,2017-12-22,,0.07481218697829717,2017-12-22,Ayırıcı Arızaları,2017-12-22,2377,6.507871321013004,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66849526,34500,OG,2019-10-02,,0.002295492487479132,2019-10-02,Ayırıcı Arızaları,2019-10-02,1728,4.731006160164271,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,65802765,34500,OG,2019-03-26,2019-03-26,0.0002086811352253756,2019-03-26,Ayırıcı Arızaları,2019-03-26,1918,5.25119780971937,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,53135539,34500,OG,2017-08-14,,0.0616652754590985,2017-08-14,Ayırıcı Arızaları,2017-08-14,2507,6.863791923340178,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,53139079,34500,OG,2017-11-27,,0.0006260434056761269,2017-11-27,Ayırıcı Arızaları,2017-11-27,2402,6.576317590691307,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,50270450,34500,OG,2018-06-12,,0.0007303839732888147,2018-06-12,Ayırıcı Arızaları,2018-06-12,2205,6.036960985626283,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,95408099,34500,OG,2023-04-23,2021-11-15,0.004277963272120201,2021-11-15,Ayırıcı Arızaları,2021-11-15,953,2.6091718001368926,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,72251437,34500,OG,2020-02-24,2020-02-24,0.001147746243739566,2020-02-24,Ayırıcı Arızaları,2020-02-24,1583,4.334017796030117,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,100655268,34500,OG,2023-09-28,2023-09-28,0.0002086811352253756,2023-09-28,Ayırıcı Arızaları,2023-09-28,271,0.7419575633127995,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,47430697,34500,OG,2018-01-03,,0.003651919866444074,2018-01-03,Ayırıcı Arızaları,2018-01-03,2365,6.4750171115674195,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,67043607,34500,OG,2019-10-14,,0.001252086811352254,2019-10-14,Ayırıcı Arızaları,2019-10-14,1716,4.698151950718686,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66113858,34500,OG,2019-06-18,2017-03-23,0.002712854757929883,2017-03-23,Ayırıcı Arızaları,2017-03-23,2651,7.258042436687201,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,82290268,34500,OG,2021-10-27,2021-10-27,0.000521702838063439,2021-10-27,Ayırıcı Arızaları,2021-10-27,972,2.6611909650924024,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,77531290,34500,OG,2021-03-15,2021-03-15,0.0008347245409015025,2021-03-15,Ayırıcı Arızaları,2021-03-15,1198,3.2799452429842573,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,97132365,34500,OG,2023-07-13,2023-07-13,0.001043405676126878,2023-07-13,Ayırıcı Arızaları,2023-07-13,348,0.9527720739219713,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,86849335,34500,OG,2022-06-03,2022-06-03,0.002295492487479132,2022-06-03,Ayırıcı Arızaları,2022-06-03,753,2.0616016427104724,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66141890,34500,OG,2019-06-24,2019-06-10,0.0002086811352253756,2019-06-10,Ayırıcı Arızaları,2019-06-10,1842,5.04312114989733,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,76673227,34500,OG,2021-01-27,2021-01-27,0.0006260434056761269,2021-01-27,Ayırıcı Arızaları,2021-01-27,1245,3.4086242299794662,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,88186495,34500,OG,2022-08-09,2022-08-09,0.005843071786310518,2022-08-09,Ayırıcı Arızaları,2022-08-09,686,1.8781656399726214,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,53139877,34500,OG,2017-12-22,,0.07481218697829717,2017-12-22,Ayırıcı Arızaları,2017-12-22,2377,6.507871321013004,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,87939435,34500,OG,2022-07-28,2022-07-28,0.00813856427378965,2022-07-28,Ayırıcı Arızaları,2022-07-28,698,1.9110198494182067,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,53139489,34500,OG,2017-12-22,,0.07481218697829717,2017-12-22,Ayırıcı Arızaları,2017-12-22,2377,6.507871321013004,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,87939683,34500,OG,2022-07-28,2022-07-28,0.00813856427378965,2022-07-28,Ayırıcı Arızaları,2022-07-28,698,1.9110198494182067,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,53697861,34500,OG,2018-07-17,,0.001565108514190317,2018-07-17,Ayırıcı Arızaları,2018-07-17,2170,5.94113620807666,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,81091912,34500,OG,2021-09-01,2021-09-01,0.003130217028380634,2021-09-01,Ayırıcı Arızaları,2021-09-01,1028,2.8145106091718,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,95408070,34500,OG,2023-04-23,2021-11-15,0.004277963272120201,2021-11-15,Ayırıcı Arızaları,2021-11-15,953,2.6091718001368926,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,92113634,34500,OG,2023-01-24,2023-01-24,0.001669449081803005,2023-01-24,Ayırıcı Arızaları,2023-01-24,518,1.4182067077344285,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,78225749,34500,OG,2021-04-19,2021-04-19,0.002712854757929883,2021-04-19,Ayırıcı Arızaları,2021-04-19,1163,3.184120465434634,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66811860,34500,OG,2019-10-01,,0.00333889816360601,2019-10-01,Ayırıcı Arızaları,2019-10-01,1729,4.733744010951403,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,54698996,34500,OG,2018-07-25,,0.001773789649415693,2018-07-25,Ayırıcı Arızaları,2018-07-25,2162,5.919233401779603,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,73619298,34500,OG,2020-07-28,2020-07-28,0.0002086811352253756,2020-07-28,Ayırıcı Arızaları,2020-07-28,1428,3.909650924024641,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66394386,34500,OG,2019-07-25,2019-07-25,0.002086811352253756,2019-07-25,Ayırıcı Arızaları,2019-07-25,1797,4.919917864476386,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66932993,34500,OG,2019-10-09,,0.002712854757929883,2019-10-09,Ayırıcı Arızaları,2019-10-09,1721,4.7118412046543465,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,101094569,34500,OG,2024-02-27,2024-02-27,0.002712854757929883,2024-02-27,Ayırıcı Arızaları,2024-02-27,119,0.3258042436687201,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,95797906,34500,OG,2023-05-09,2023-05-09,0.0007303839732888147,2023-05-09,Ayırıcı Arızaları,2023-05-09,413,1.1307323750855578,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66733876,34500,OG,2019-09-27,,0.003964941569282137,2019-09-27,Ayırıcı Arızaları,2019-09-27,1733,4.744695414099931,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,66678965,34500,OG,2019-09-20,,0.002086811352253756,2019-09-20,Ayırıcı Arızaları,2019-09-20,1740,4.763860369609857,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
AYIRICI,47389493,34500,OG,2018-01-02,,0.00667779632721202,2018-01-02,Ayırıcı Arızaları,2018-01-02,2366,6.477754962354552,0,0,Healthy_Equipment,0,0,0,,,,,,,,0,0.0,1.0
